317 -1 Car -1 -1 -10 475.0 179.0 528.0 219.0 -1 -1 -1 -1000 -1000 -1000 -10 20.936741
317 -1 Car -1 -1 -10 786.0 180.0 1087.0 353.0 -1 -1 -1 -1000 -1000 -1000 -10 17.068302
317 -1 Car -1 -1 -10 26.0 183.0 331.0 364.0 -1 -1 -1 -1000 -1000 -1000 -10 13.924231
317 -1 Car -1 -1 -10 287.0 191.0 429.0 279.0 -1 -1 -1 -1000 -1000 -1000 -10 12.368677
317 -1 Car -1 -1 -10 722.0 183.0 880.0 275.0 -1 -1 -1 -1000 -1000 -1000 -10 11.801736
317 -1 Car -1 -1 -10 707.0 182.0 797.0 244.0 -1 -1 -1 -1000 -1000 -1000 -10 9.327386
317 -1 Car -1 -1 -10 973.0 201.0 1241.0 367.0 -1 -1 -1 -1000 -1000 -1000 -10 7.408812
317 -1 Car -1 -1 -10 689.0 180.0 745.0 226.0 -1 -1 -1 -1000 -1000 -1000 -10 3.452148
317 -1 Car -1 -1 -10 618.0 174.0 667.0 195.0 -1 -1 -1 -1000 -1000 -1000 -10 3.148899
317 -1 Car -1 -1 -10 510.0 183.0 545.0 212.0 -1 -1 -1 -1000 -1000 -1000 -10 1.212517
317 -1 Pedestrian -1 -1 -10 1156.0 150.0 1183.0 228.0 -1 -1 -1 -1000 -1000 -1000 -10 1.058801
317 -1 Cyclist -1 -1 -10 656.0 169.0 672.0 197.0 -1 -1 -1 -1000 -1000 -1000 -10 0.983252
317 -1 Pedestrian -1 -1 -10 963.0 279.0 1075.0 374.0 -1 -1 -1 -1000 -1000 -1000 -10 0.098611
317 -1 Pedestrian -1 -1 -10 237.0 161.0 272.0 198.0 -1 -1 -1 -1000 -1000 -1000 -10 -0.241153
317 -1 Car -1 -1 -10 261.0 181.0 1031.0 371.0 -1 -1 -1 -1000 -1000 -1000 -10 -0.627794
315 -1 Car -1 -1 -10 487.0 179.0 536.0 215.0 -1 -1 -1 -1000 -1000 -1000 -10 20.90881
315 -1 Car -1 -1 -10 758.0 180.0 957.0 304.0 -1 -1 -1 -1000 -1000 -1000 -10 17.457088
315 -1 Car -1 -1 -10 136.0 192.0 398.0 323.0 -1 -1 -1 -1000 -1000 -1000 -10 14.751612
315 -1 Car -1 -1 -10 332.0 188.0 444.0 265.0 -1 -1 -1 -1000 -1000 -1000 -10 11.923626
315 -1 Car -1 -1 -10 714.0 179.0 852.0 253.0 -1 -1 -1 -1000 -1000 -1000 -10 10.52236
315 -1 Car -1 -1 -10 883.0 184.0 1226.0 374.0 -1 -1 -1 -1000 -1000 -1000 -10 10.049914
315 -1 Car -1 -1 -10 0.0 193.0 217.0 374.0 -1 -1 -1 -1000 -1000 -1000 -10 8.110103
315 -1 Car -1 -1 -10 690.0 176.0 752.0 222.0 -1 -1 -1 -1000 -1000 -1000 -10 7.576689
315 -1 Car -1 -1 -10 599.0 175.0 645.0 193.0 -1 -1 -1 -1000 -1000 -1000 -10 1.895136
315 -1 Car -1 -1 -10 943.0 177.0 1022.0 212.0 -1 -1 -1 -1000 -1000 -1000 -10 1.1997
315 -1 Car -1 -1 -10 515.0 178.0 552.0 210.0 -1 -1 -1 -1000 -1000 -1000 -10 0.509831
315 -1 Car -1 -1 -10 1087.0 231.0 1240.0 369.0 -1 -1 -1 -1000 -1000 -1000 -10 -0.707955
361 -1 Car -1 -1 -10 351.0 188.0 439.0 251.0 -1 -1 -1 -1000 -1000 -1000 -10 20.646168
361 -1 Car -1 -1 -10 38.0 197.0 376.0 374.0 -1 -1 -1 -1000 -1000 -1000 -10 15.610613
361 -1 Car -1 -1 -10 617.0 176.0 716.0 206.0 -1 -1 -1 -1000 -1000 -1000 -10 12.917632
361 -1 Pedestrian -1 -1 -10 790.0 167.0 823.0 248.0 -1 -1 -1 -1000 -1000 -1000 -10 8.643763
361 -1 Car -1 -1 -10 495.0 178.0 576.0 210.0 -1 -1 -1 -1000 -1000 -1000 -10 5.839064
361 -1 Car -1 -1 -10 138.0 182.0 267.0 228.0 -1 -1 -1 -1000 -1000 -1000 -10 5.036855
361 -1 Car -1 -1 -10 491.0 192.0 520.0 212.0 -1 -1 -1 -1000 -1000 -1000 -10 -0.481092
363 -1 Car -1 -1 -10 337.0 192.0 429.0 261.0 -1 -1 -1 -1000 -1000 -1000 -10 20.472288
363 -1 Car -1 -1 -10 169.0 182.0 307.0 228.0 -1 -1 -1 -1000 -1000 -1000 -10 14.505424
363 -1 Car -1 -1 -10 622.0 177.0 717.0 205.0 -1 -1 -1 -1000 -1000 -1000 -10 12.608323
363 -1 Car -1 -1 -10 1.0 198.0 253.0 370.0 -1 -1 -1 -1000 -1000 -1000 -10 8.626706
363 -1 Car -1 -1 -10 479.0 178.0 574.0 212.0 -1 -1 -1 -1000 -1000 -1000 -10 8.579791
363 -1 Pedestrian -1 -1 -10 821.0 167.0 854.0 249.0 -1 -1 -1 -1000 -1000 -1000 -10 8.224989
363 -1 Cyclist -1 -1 -10 778.0 113.0 802.0 223.0 -1 -1 -1 -1000 -1000 -1000 -10 0.469689
363 -1 Pedestrian -1 -1 -10 688.0 177.0 700.0 209.0 -1 -1 -1 -1000 -1000 -1000 -10 0.433066
363 -1 Car -1 -1 -10 487.0 189.0 522.0 209.0 -1 -1 -1 -1000 -1000 -1000 -10 0.035121
363 -1 Pedestrian -1 -1 -10 779.0 171.0 797.0 224.0 -1 -1 -1 -1000 -1000 -1000 -10 -0.706684
363 -1 Pedestrian -1 -1 -10 517.0 166.0 538.0 230.0 -1 -1 -1 -1000 -1000 -1000 -10 -0.780159
53 -1 Car -1 -1 -10 437.0 185.0 520.0 238.0 -1 -1 -1 -1000 -1000 -1000 -10 20.409765
53 -1 Car -1 -1 -10 627.0 177.0 659.0 205.0 -1 -1 -1 -1000 -1000 -1000 -10 10.700884
53 -1 Car -1 -1 -10 1.0 186.0 233.0 356.0 -1 -1 -1 -1000 -1000 -1000 -10 10.583055
53 -1 Car -1 -1 -10 719.0 165.0 827.0 202.0 -1 -1 -1 -1000 -1000 -1000 -10 9.390236
53 -1 Car -1 -1 -10 299.0 192.0 400.0 255.0 -1 -1 -1 -1000 -1000 -1000 -10 8.738637
53 -1 Car -1 -1 -10 497.0 180.0 538.0 216.0 -1 -1 -1 -1000 -1000 -1000 -10 1.401117
53 -1 Car -1 -1 -10 844.0 155.0 905.0 179.0 -1 -1 -1 -1000 -1000 -1000 -10 -0.401965
319 -1 Car -1 -1 -10 461.0 178.0 517.0 220.0 -1 -1 -1 -1000 -1000 -1000 -10 20.406637
319 -1 Car -1 -1 -10 198.0 193.0 394.0 299.0 -1 -1 -1 -1000 -1000 -1000 -10 15.564291
319 -1 Car -1 -1 -10 825.0 181.0 1204.0 374.0 -1 -1 -1 -1000 -1000 -1000 -10 15.077056
319 -1 Car -1 -1 -10 741.0 181.0 916.0 291.0 -1 -1 -1 -1000 -1000 -1000 -10 12.978968
319 -1 Car -1 -1 -10 720.0 176.0 825.0 242.0 -1 -1 -1 -1000 -1000 -1000 -10 10.974221
319 -1 Car -1 -1 -10 7.0 191.0 284.0 374.0 -1 -1 -1 -1000 -1000 -1000 -10 10.611475
