501 -1 Car -1 -1 -10 335.0 178.0 491.0 270.0 -1 -1 -1 -1000 -1000 -1000 -10 21.422323
501 -1 Car -1 -1 -10 477.0 178.0 537.0 225.0 -1 -1 -1 -1000 -1000 -1000 -10 13.296378
501 -1 Car -1 -1 -10 651.0 182.0 721.0 234.0 -1 -1 -1 -1000 -1000 -1000 -10 12.141635
501 -1 Car -1 -1 -10 682.0 191.0 826.0 276.0 -1 -1 -1 -1000 -1000 -1000 -10 12.097454
501 -1 Car -1 -1 -10 786.0 180.0 1241.0 369.0 -1 -1 -1 -1000 -1000 -1000 -10 8.129907
501 -1 Car -1 -1 -10 5.0 183.0 291.0 374.0 -1 -1 -1 -1000 -1000 -1000 -10 5.563311
501 -1 Pedestrian -1 -1 -10 521.0 188.0 534.0 231.0 -1 -1 -1 -1000 -1000 -1000 -10 2.129289
501 -1 Car -1 -1 -10 633.0 179.0 687.0 203.0 -1 -1 -1 -1000 -1000 -1000 -10 0.082833
381 -1 Car -1 -1 -10 359.0 173.0 486.0 260.0 -1 -1 -1 -1000 -1000 -1000 -10 21.331598
381 -1 Car -1 -1 -10 638.0 172.0 698.0 222.0 -1 -1 -1 -1000 -1000 -1000 -10 15.593834
381 -1 Car -1 -1 -10 495.0 174.0 548.0 210.0 -1 -1 -1 -1000 -1000 -1000 -10 14.823132
381 -1 Car -1 -1 -10 543.0 174.0 625.0 201.0 -1 -1 -1 -1000 -1000 -1000 -10 -0.215398
381 -1 Car -1 -1 -10 602.0 167.0 626.0 192.0 -1 -1 -1 -1000 -1000 -1000 -10 -0.741257
381 -1 Pedestrian -1 -1 -10 533.0 171.0 545.0 212.0 -1 -1 -1 -1000 -1000 -1000 -10 -0.876239
379 -1 Car -1 -1 -10 406.0 175.0 500.0 248.0 -1 -1 -1 -1000 -1000 -1000 -10 21.272905
379 -1 Car -1 -1 -10 648.0 171.0 703.0 220.0 -1 -1 -1 -1000 -1000 -1000 -10 15.996854
379 -1 Car -1 -1 -10 509.0 177.0 557.0 212.0 -1 -1 -1 -1000 -1000 -1000 -10 14.538176
379 -1 Car -1 -1 -10 1124.0 264.0 1238.0 374.0 -1 -1 -1 -1000 -1000 -1000 -10 0.991013
379 -1 Car -1 -1 -10 555.0 173.0 621.0 202.0 -1 -1 -1 -1000 -1000 -1000 -10 -0.95147
382 -1 Car -1 -1 -10 351.0 177.0 470.0 266.0 -1 -1 -1 -1000 -1000 -1000 -10 21.200922
382 -1 Car -1 -1 -10 639.0 171.0 700.0 225.0 -1 -1 -1 -1000 -1000 -1000 -10 16.497616
382 -1 Car -1 -1 -10 486.0 175.0 537.0 212.0 -1 -1 -1 -1000 -1000 -1000 -10 16.275021
382 -1 Cyclist -1 -1 -10 995.0 106.0 1061.0 188.0 -1 -1 -1 -1000 -1000 -1000 -10 -0.770246
384 -1 Car -1 -1 -10 312.0 177.0 455.0 289.0 -1 -1 -1 -1000 -1000 -1000 -10 21.015768
384 -1 Car -1 -1 -10 475.0 179.0 535.0 220.0 -1 -1 -1 -1000 -1000 -1000 -10 17.615984
384 -1 Car -1 -1 -10 641.0 174.0 708.0 232.0 -1 -1 -1 -1000 -1000 -1000 -10 15.594975
