403 -1 Car -1 -1 -10 577.0 174.0 615.0 214.0 -1 -1 -1 -1000 -1000 -1000 -10 22.369564
403 -1 Car -1 -1 -10 188.0 176.0 323.0 262.0 -1 -1 -1 -1000 -1000 -1000 -10 17.538052
403 -1 Car -1 -1 -10 491.0 181.0 547.0 224.0 -1 -1 -1 -1000 -1000 -1000 -10 14.349825
403 -1 Car -1 -1 -10 363.0 184.0 495.0 260.0 -1 -1 -1 -1000 -1000 -1000 -10 14.345221
403 -1 Car -1 -1 -10 324.0 180.0 430.0 235.0 -1 -1 -1 -1000 -1000 -1000 -10 9.020065
403 -1 Car -1 -1 -10 37.0 179.0 224.0 253.0 -1 -1 -1 -1000 -1000 -1000 -10 8.670906
403 -1 Car -1 -1 -10 440.0 178.0 494.0 210.0 -1 -1 -1 -1000 -1000 -1000 -10 4.292469
403 -1 Car -1 -1 -10 1.0 189.0 147.0 313.0 -1 -1 -1 -1000 -1000 -1000 -10 2.684731
403 -1 Car -1 -1 -10 295.0 179.0 358.0 216.0 -1 -1 -1 -1000 -1000 -1000 -10 1.152343
403 -1 Car -1 -1 -10 71.0 188.0 164.0 231.0 -1 -1 -1 -1000 -1000 -1000 -10 0.922905
533 -1 Car -1 -1 -10 578.0 172.0 642.0 234.0 -1 -1 -1 -1000 -1000 -1000 -10 20.758347
533 -1 Car -1 -1 -10 443.0 174.0 513.0 232.0 -1 -1 -1 -1000 -1000 -1000 -10 14.467758
533 -1 Car -1 -1 -10 25.0 189.0 205.0 282.0 -1 -1 -1 -1000 -1000 -1000 -10 7.219882
533 -1 Car -1 -1 -10 486.0 175.0 533.0 213.0 -1 -1 -1 -1000 -1000 -1000 -10 2.850257
169 -1 Car -1 -1 -10 685.0 178.0 858.0 303.0 -1 -1 -1 -1000 -1000 -1000 -10 20.576942
169 -1 Car -1 -1 -10 13.0 179.0 287.0 371.0 -1 -1 -1 -1000 -1000 -1000 -10 16.561705
169 -1 Car -1 -1 -10 331.0 186.0 444.0 255.0 -1 -1 -1 -1000 -1000 -1000 -10 15.012012
169 -1 Car -1 -1 -10 417.0 186.0 480.0 232.0 -1 -1 -1 -1000 -1000 -1000 -10 11.732245
169 -1 Car -1 -1 -10 546.0 180.0 595.0 223.0 -1 -1 -1 -1000 -1000 -1000 -10 10.209843
169 -1 Car -1 -1 -10 470.0 183.0 506.0 209.0 -1 -1 -1 -1000 -1000 -1000 -10 5.971302
169 -1 Car -1 -1 -10 589.0 184.0 613.0 205.0 -1 -1 -1 -1000 -1000 -1000 -10 4.885728
169 -1 Pedestrian -1 -1 -10 708.0 169.0 749.0 286.0 -1 -1 -1 -1000 -1000 -1000 -10 3.323164
169 -1 Car -1 -1 -10 201.0 167.0 348.0 243.0 -1 -1 -1 -1000 -1000 -1000 -10 3.303075
169 -1 Pedestrian -1 -1 -10 343.0 179.0 357.0 209.0 -1 -1 -1 -1000 -1000 -1000 -10 2.277068
169 -1 Car -1 -1 -10 369.0 175.0 428.0 209.0 -1 -1 -1 -1000 -1000 -1000 -10 1.672805
169 -1 Car -1 -1 -10 339.0 189.0 391.0 231.0 -1 -1 -1 -1000 -1000 -1000 -10 0.386594
169 -1 Car -1 -1 -10 0.0 163.0 97.0 282.0 -1 -1 -1 -1000 -1000 -1000 -10 -0.22681
169 -1 Car -1 -1 -10 516.0 187.0 544.0 209.0 -1 -1 -1 -1000 -1000 -1000 -10 -0.677432
171 -1 Car -1 -1 -10 655.0 182.0 824.0 294.0 -1 -1 -1 -1000 -1000 -1000 -10 20.560377
171 -1 Car -1 -1 -10 533.0 178.0 583.0 222.0 -1 -1 -1 -1000 -1000 -1000 -10 13.817976
171 -1 Car -1 -1 -10 0.0 180.0 250.0 375.0 -1 -1 -1 -1000 -1000 -1000 -10 12.662662
171 -1 Car -1 -1 -10 305.0 186.0 413.0 263.0 -1 -1 -1 -1000 -1000 -1000 -10 12.415147
171 -1 Car -1 -1 -10 386.0 185.0 463.0 238.0 -1 -1 -1 -1000 -1000 -1000 -10 10.083231
171 -1 Car -1 -1 -10 460.0 184.0 496.0 209.0 -1 -1 -1 -1000 -1000 -1000 -10 7.610143
171 -1 Car -1 -1 -10 578.0 182.0 602.0 204.0 -1 -1 -1 -1000 -1000 -1000 -10 5.881029
171 -1 Car -1 -1 -10 189.0 174.0 329.0 247.0 -1 -1 -1 -1000 -1000 -1000 -10 2.041323
171 -1 Car -1 -1 -10 350.0 172.0 420.0 211.0 -1 -1 -1 -1000 -1000 -1000 -10 1.066403
171 -1 Car -1 -1 -10 420.0 184.0 486.0 215.0 -1 -1 -1 -1000 -1000 -1000 -10 -0.861858
457 -1 Car -1 -1 -10 575.0 177.0 608.0 207.0 -1 -1 -1 -1000 -1000 -1000 -10 20.555838
457 -1 Car -1 -1 -10 457.0 183.0 514.0 222.0 -1 -1 -1 -1000 -1000 -1000 -10 12.897592
457 -1 Car -1 -1 -10 328.0 181.0 473.0 270.0 -1 -1 -1 -1000 -1000 -1000 -10 11.244261
457 -1 Car -1 -1 -10 178.0 180.0 321.0 254.0 -1 -1 -1 -1000 -1000 -1000 -10 6.135693
457 -1 Car -1 -1 -10 492.0 182.0 530.0 213.0 -1 -1 -1 -1000 -1000 -1000 -10 3.488344
457 -1 Car -1 -1 -10 0.0 174.0 286.0 375.0 -1 -1 -1 -1000 -1000 -1000 -10 2.31678
457 -1 Car -1 -1 -10 275.0 170.0 372.0 226.0 -1 -1 -1 -1000 -1000 -1000 -10 1.562042
457 -1 Car -1 -1 -10 316.0 188.0 390.0 219.0 -1 -1 -1 -1000 -1000 -1000 -10 0.389244
457 -1 Car -1 -1 -10 382.0 178.0 491.0 221.0 -1 -1 -1 -1000 -1000 -1000 -10 -0.591762
457 -1 Car -1 -1 -10 373.0 193.0 449.0 241.0 -1 -1 -1 -1000 -1000 -1000 -10 -0.986149
732 -1 Car -1 -1 -10 596.0 160.0 628.0 196.0 -1 -1 -1 -1000 -1000 -1000 -10 20.536762
732 -1 Car -1 -1 -10 512.0 165.0 555.0 199.0 -1 -1 -1 -1000 -1000 -1000 -10 18.908661
732 -1 Car -1 -1 -10 550.0 161.0 571.0 179.0 -1 -1 -1 -1000 -1000 -1000 -10 5.303735
