0 -1 Car -1 -1 -10 596.0 175.0 685.0 233.0 -1 -1 -1 -1000 -1000 -1000 -10 22.261194
0 -1 Car -1 -1 -10 348.0 181.0 393.0 209.0 -1 -1 -1 -1000 -1000 -1000 -10 14.74094
0 -1 Car -1 -1 -10 422.0 179.0 466.0 206.0 -1 -1 -1 -1000 -1000 -1000 -10 13.030667
7 -1 Car -1 -1 -10 583.0 179.0 660.0 241.0 -1 -1 -1 -1000 -1000 -1000 -10 21.872753
7 -1 Car -1 -1 -10 295.0 188.0 392.0 239.0 -1 -1 -1 -1000 -1000 -1000 -10 18.711811
7 -1 Car -1 -1 -10 223.0 186.0 312.0 232.0 -1 -1 -1 -1000 -1000 -1000 -10 16.046301
96 -1 Car -1 -1 -10 569.0 176.0 618.0 226.0 -1 -1 -1 -1000 -1000 -1000 -10 21.4834
96 -1 Car -1 -1 -10 865.0 157.0 931.0 189.0 -1 -1 -1 -1000 -1000 -1000 -10 -0.105987
5 -1 Car -1 -1 -10 588.0 179.0 664.0 240.0 -1 -1 -1 -1000 -1000 -1000 -10 21.156807
5 -1 Car -1 -1 -10 276.0 183.0 345.0 220.0 -1 -1 -1 -1000 -1000 -1000 -10 17.136662
5 -1 Car -1 -1 -10 355.0 182.0 423.0 224.0 -1 -1 -1 -1000 -1000 -1000 -10 16.449675
4 -1 Car -1 -1 -10 591.0 179.0 665.0 238.0 -1 -1 -1 -1000 -1000 -1000 -10 21.076317
4 -1 Car -1 -1 -10 295.0 182.0 359.0 218.0 -1 -1 -1 -1000 -1000 -1000 -10 16.079515
4 -1 Car -1 -1 -10 373.0 183.0 439.0 219.0 -1 -1 -1 -1000 -1000 -1000 -10 15.71151
90 -1 Car -1 -1 -10 570.0 174.0 617.0 224.0 -1 -1 -1 -1000 -1000 -1000 -10 20.701159
1 -1 Car -1 -1 -10 596.0 177.0 681.0 232.0 -1 -1 -1 -1000 -1000 -1000 -10 20.545494
1 -1 Car -1 -1 -10 333.0 178.0 384.0 208.0 -1 -1 -1 -1000 -1000 -1000 -10 16.331892
1 -1 Car -1 -1 -10 415.0 177.0 462.0 207.0 -1 -1 -1 -1000 -1000 -1000 -10 11.999938
9 -1 Car -1 -1 -10 579.0 180.0 651.0 242.0 -1 -1 -1 -1000 -1000 -1000 -10 20.381735
9 -1 Car -1 -1 -10 159.0 186.0 345.0 258.0 -1 -1 -1 -1000 -1000 -1000 -10 14.357367
9 -1 Car -1 -1 -10 150.0 191.0 233.0 245.0 -1 -1 -1 -1000 -1000 -1000 -10 1.093118
9 -1 Cyclist -1 -1 -10 393.0 174.0 406.0 199.0 -1 -1 -1 -1000 -1000 -1000 -10 -0.228924
9 -1 Pedestrian -1 -1 -10 630.0 131.0 669.0 204.0 -1 -1 -1 -1000 -1000 -1000 -10 -0.790608
